"isbn","title","isbn_10","isbn_13","quantity","full_title","date_inserted","date_updated","description","authors"
"9782505005285","Naruto - Tome 40 [L'art ultime!!]",,,,,"2022-08-28 13:27:25.656478","2023-02-11 18:12:42.712906","Récemment, un grand fabricant de modèles réduits a commercialisé des petites voitures style rétro hyper bien faites ! C'est absolument génial ! Les hits sont bien entendu le Hornet buggy-type et la Mighty Frog. O nobles dirigeants de Tamiya, entendez mon cri du cœur et daignez produire la Pagero de ma jeunesse !","Masashi Kishimoto"
"9782812319891","Tokyo - Petit atlas hédoniste",,,,,"2022-08-28 14:06:35.395878","2023-02-11 18:12:42.712906","Découvrir l'histoire de Tokyo, à l'époque où elle était Edo. Prendre un bain dans un sento, dans le respect des coutumes. Admirer un combat sacré de sumos. Déguster les spécialités culinaires des différents quartiers de Tokyo. Pénétrer dans un appartement capsule, au coeur de l'architecture de la ville. Assister à une pièce de théâtre nô. Comprendre le climat de l'archipel du Japon. Visiter le plus vieux temple bouddhique de la ville - Un plan de Tokyo en début de livre et un découpage clair par quartier pour se repérer. - Des photos artistiques et un graphisme moderne et épuré pour découvrir en images la mégalopole japonaise. - Des textes pointus pour apprendre sur des thématiques comme les constructions antisismiques ou la cuisine de rue. - A la fin de chaque chapitre : un rappel en images des "" Essentiels "", des "" must "" à ne pas rater et une promenade/itinéraire thématique à faire dans chacun des quartiers de la ville comme un parcours à vélo dans le Yanesen, un quartier peu connu au nord de Tokyo, réputé pour ses boutiques vintage, son calme : un autre visage de Tokyo....","Johann Fleuri, Pierre Javelle"
"9782203202887","Sengo - Tome 6 : Obsessions",,,1,"Obsessions","2022-07-11 21:10:35.332342","2023-02-11 18:12:42.712906"," Ployant sous le poids de ses crimes, le père de Kawashima a choisi sa façon d'en finir. Mais à ceux qui restent, que peut offrir cette époque troublée ? Alors que le cours de l'Histoire prend un tournant annonciateur de profonds changements et que chacun voit poindre son lendemain, l'heure est-elle à l'oubli et au pardon ? ","Sansuke Yamada"
"9782203003385","Le journal de mon père",,,1,,"2022-07-11 21:17:00.133396","2023-02-11 18:12:42.712906"," De retour dans sa ville natale pour les obsèques de son père, Yoichi se remémore son enfance. Dans ce récit intimiste, Taniguchi nous restitue toute la profondeur des sentiments et des émotions d'un homme qui plonge dans ses souvenirs. C'est avec beaucoup de finesse et de pudeur que l'auteur de Quartier lointain nous convie à cette magnifique introspection. ","Jirô Taniguchi"
"9782360811069","Rêve écarlate",,,,,"2022-08-28 12:00:02.442601","2023-02-11 18:12:42.712906","Artiste faisant l'objet d'un véritable culte, Toshio Saeki est l'inventeur d'un style unique, dans un domaine qu'il a totalement transformé, l'eroguro - qu'on peut traduire par «scènes érotico-grotesques». Ce genre, dont on attribue la paternité à l'écrivain Edogawa Ranpo, trouve sa source aux origines du dessin japonais classique, nourrissant de monstres et de scènes cauchemardesques de nombreuses estampes à travers le temps. Saeki, en déclinant les motifs traditionnels et en les mêlant à ses propres obsessions, a fait écho aux angoisses de sa génération, la jeunesse des années 1970, qui a cru pouvoir s'affranchir des conventions d'une société paternaliste avant de connaître la désillusion. La société humaine, sa violence et ses tares sont le support de scènes dont la cruauté provoque l'effroi ou le rire, poussant dans ses retranchements la mécanique du fantasme. Le sado-masochisme ne recouvre ici aucune réalité, puisant dans l'onirisme une forme de poésie macabre. Stimulé par la censure qui sévit au Japon - il est prohibé de montrer les sexes - Saeki fait de l'interdit une contrainte artistique et déporte vers l'absurde et l'onirisme le plus vieux sujet du monde. Son style précis, qui rappelle aux européens la fameuse «ligne claire» d'Hergé et Joost Swarte, reste étrange pour le lecteur japonais comme pour le lecteur occidental, chacun trouvant dans ce trait à la simplicité parfaite une forme d'exotisme inédit. Cette perception ne s'explique que par l'originalité absolue d'un imagier extravagant, sorti tout droit de la plume d'un artiste qui a consacré sa vie à tracer au plus près «ce qui se déroule dans sa tête lorsqu'il ferme les yeux». Rêve écarlate s'appuie pour l'essentiel sur les dessins originaux conservés par l'auteur, et inaugure une anthologie en plusieurs volumes qui présentera chronologiquement une oeuvre hypnotique.","Toshio Saeki"
"9782871294276","Naruto - Tome 03 [Se battre pour ses rêves!!]",,,,,"2022-08-28 13:08:22.079248","2023-02-11 18:12:42.712906","Avec Sasuke et Sakura, Naruto, le pire garnement de l'école de ninjas de Konoha, un village caché, réussit avec brio le test de survie imposé par maître Kakashi. Les trois jeunes gens forment une vraie équipe, mais ils ne sont encore que des ninjas de rang inférieur.","Masashi Kishimoto"
"9782871295112","Naruto - Tome 06 [La détermination de Sakura!!]",,,,,"2022-08-28 13:08:12.4547","2023-02-11 18:12:42.712906",,"Masashi Kishimoto"
"9782505004172","Naruto - Tome 39 [Ceux qui font bouger les choses]",,,,,"2022-08-28 13:27:20.533634","2023-02-11 18:12:42.712906","Un manga, que l'auteur dit inspiré des samouraïs, où Naruto, un jeune garnement, ayant suivi les enseignements de Kakashi, combat pour parvenir à passer les étapes de sélection des Ninjas. -- Épreuves violentes et combats éliminatoires animent ce shonen, qui comme le veut la tradition, est uniquement axé sur la violence. [SDM].","Masashi Kishimoto"
"9782871296461","Naruto - Tome 13 [La fin de l'examen...!!]",,,,,"2022-08-28 13:07:47.070758","2023-02-11 18:12:42.712906","Les films de science-fiction font un carton en ce moment. C'est simple, en tête du box-office, il n'y a que ça. C'est un genre qui plaît, décidément... et moi aussi, je dois avouer que je suis drôlement fan.","Masashi Kishimoto"
"9782413039341","Search and Destroy - Tome 1",,,,,"2022-08-28 11:55:20.140615","2023-02-11 18:12:42.712906","Après la guerre civile, Hachisuka déborde de robots appelés ""creech"", autrefois produits en masse pour servir comme soldats et assurer les travaux pénibles : certains vagabondent dans les rues d'autres hantent la société de l'ombre, engendrant des frictions avec les citoyens. Doro, orphelin chapardeur, est pris en flagrant délit un soir qu'il tente de cambrioler l'antre de créatures yazukas... quand soudain, une jeune fille, à première vue ni humaine ni créature, apparaît devant lui. Vêtue d'une peau de bête et les yeux injectés de colère, elle assaille sans hésiter Kick, le parrain du gang... Ses quatre membres mécaniques cachaient en réalité des armes surpuissantes ! ","Atsushi Kaneko"
"9791032704356","Les Liens du Sang - Tome 02",,,,,"2022-08-25 16:45:08.192083","2023-02-11 18:55:48.970802","La famille Osabe se retrouve le temps d'une randonnée en montagne... Alors que les adultes font une pause pour pique-niquer dans une jolie clairière, les adolescents s'éloignent un moment pour explorer les environs. La mère de Seiichi ne tarde pas à partir à la recherche des deux cousins, qu'elle aperçoit sur une corniche... Soudain, Shigeru perd l'équilibre à deux pas du bord ! Seiko le rattrape juste à temps... puis le pousse dans le vide. Pourquoi ? Son fils n'en sait rien mais, pour lui, c'est le début du cauchemar...","Shûzô Oshimi"
"9782413040774","Search and Destroy - Tome 2",,,,,"2022-08-28 11:55:44.770077","2023-02-11 18:12:42.712906"," A Hachisuka, ville qui pullule de robots, Doro, petit orphelin chapardeur, est pris en flagrant délit alors qu'il tente de cambrioler l'antre de créatures yakuzas... Une jeune fille, à première vue ni humaine ni créature, apparaît alors devant lui, les yeux injectés de colère. Dotée de quatre membres mécaniques qui cachent des armes surpuissantes, elle assaille sans hésiter Kick, le parrain du gang...","Atsushi Kaneko"
"9782413040781","Search and Destroy - Tome 3",,,,,"2022-08-28 11:56:26.835285","2023-02-11 18:12:42.712906"," A Hachisuka, ville qui pullule de robots, Doro, petit orphelin chapardeur, est pris en flagrant délit alors qu'il tente de cambrioler l'antre de créatures yakuzas... Une jeune fille, à première vue ni humaine ni créature, apparaît alors devant lui, les yeux injectés de colère. Dotée de quatre membres mécaniques qui cachent des armes surpuissantes, elle assaille sans hésiter Kick, le parrain du gang...","Atsushi Kaneko"
"9782355925238","WarLord - Tome 1",,,,,"2022-08-28 12:38:55.654294","2023-02-11 18:12:42.712906","Les mercenaires d’Arkanzel... Une légende dans un monde exsangue, où des hordes d’orcs menacent d’extinction la race humaine. Contre paiement, ces assassins d’exception sont capable de renverser le cours de n’importe quelle bataille, de mener à bien la plus compliquée des missions. Entourée d’une petite garde rapprochée, la princesse Arasol tente désespérément de rallier la mystérieuse cité des mercenaires, mais les troupes du peuple démon, toujours plus nombreuses, leur barrent le passage. Alors que tout semble perdu, un mystérieux combattant s’interpose. Sa puissance monstrueuse augure bien des capacités des mercenaires... mais la princesse ne tarde pas à déchanter : il n’a pas l’intention de laisser le petit groupe d’homme souiller la terre sacrée d’Arkanzel ! L’auteur de Jackals et Chonshu fait son grand retour avec une épopée d’action et de dark fantasy où se mêlent son talent inégalé pour mettre en scène des combats homériques où l’impact des coups surgit presque de la page.","Sung Jae Kim, Byung-Jin Kim "
"9782203202597","Sengo - Tome 1 : Retrouvailles",,,,"Retrouvailles","2022-08-28 12:01:37.343091","2023-02-11 18:12:42.712906"," Japon, 1945. Démobilisés après la défaite, deux soldats qui ont servi ensemble sur le front se retrouvent par hasard dans un Tokyo détruit et occupé par l'armée américaine. Entre débine et combines au marché noir, les vaincus réapprennent à vivre malgré le vide béant laissé en chacun par la guerre. Sengo est un récit d'amitié et de guerre où le burlesque le dispute au tragique. ","Sansuke Yamada"
"9782871296140","Naruto - Tome 10 [Un ninja formidable...!!]",,,,,"2022-08-28 13:08:03.282224","2023-02-11 18:12:42.712906","Résumé des épisodes précédents : En compagnie de Sasuke et de Sakura, Maruto, le pire garnement de l'école des ninjas du village caché de Konona, poursuit son apprentissage... Kakasni les invite à passer l'examen de sélection des ninjas de ""moyenne classe"". Sur les lieux de la deuxième épreuve, ""la forêt de la mort"". Ils se font attaquer par un mystérieux ninja nommé Orocnimaru, qui dépose une marque maléfique sur le corps de Sasuke avant de disparaître. Naruto et ses compagnons font partie des 7 équipes qui passent le tour. Blessé, Kabuto se retire. Un tour préliminaire, qui consiste en une série de 20 combats individuels, est organisé avant la troisième épreuve... Les 8 premiers affrontements ont déjà eu lieu. Les vainqueurs sont Sasuke, Snino, Kankuro, Temari, Snikamaru, Naruto et Neji. Le combat entre Lee et Gaara est sur le point de débuter...","Masashi Kishimoto"
"9782382810972","Tout au bout du quartier",,,,,"2022-08-28 12:03:16.729103","2023-02-11 18:12:42.712906"," Une épouse qui vit enfermée nue chez elle, une gamine survoltée qui remonte le temps pour secouer les puces à l'ado déprimé qui lui sert d'aïeul, un catcheur qui ne se bat jamais sans ses lunettes, des plantes qui aiment se mêler aux humains, des grands-pères qui volent sans effort dans le ciel, des choses bizarres sur lesquels on tombe parfois la nuit, dans le noir... Virtuose de la tranche de vie, Pump Sawae sublime les mille et une petites choses qui surviennent tout au bout du quartier. Une nouvelle fois, l'auteur de Panda Detective Agency sait surprendre et émerveiller. ","Pump Sawae"
"9782365772570","Saga - Tome 02",,,,,"2022-08-19 10:24:32.154125","2023-02-11 18:25:40.457186","Après avoir réchappé aux horreurs de la planète Clivage, à ses champs de bataille, et aux chasseurs de primes lancés à leur poursuite, Alana, Marko et leur fille Hazel, symbole d'une paix possible entre les deux peuples, s'apprêtent à relever leur plus grand défi : faire la connaissance des grands-parents ! Saga est devenue la nouvelle référence comics de Space Fantasy. Princes robots et trains dragons, mercenaires arachnides et chats détecteurs de mensonges, fantômes enfantins et vaisseaux végétaux... La faune, la flore et la portée de cette série ne connaissent aucune limite. Véritable phénomène éditorial dès sa publication, Saga signe également le retour de Brian K Vaughan (Y, le dernier homme, Les Maîtres de l'évasion) vers son premier amour : les comics. Il revient accompagné de la talentueuse Fiona Staples (North 40), partenaire idéale pour donner corps et vie à cet univers unique. Du vertige de l'espace infini à l'intimité des querelles d'un jeune couple de parents, les auteurs vous invitent à découvrir un Space Opera épique, ambitieux et touchant.","Fiona Staples, Brian K. Vaughan"
